user,item,rating
7768,806,2.0
7768,866,4.0
7768,880,4.0
7768,901,4.0
7768,997,4.0
7768,1099,4.0
7769,285,5.0
7769,738,5.0
7769,952,5.0
7769,996,5.0
7769,1176,5.0
7770,104,5.0
7770,164,5.0
7770,218,5.0
7770,339,4.0
7770,381,4.0
7770,434,2.0
7770,472,3.0
7770,599,4.0
7770,941,5.0
7770,942,3.0
7770,1036,5.0
7770,1043,3.0
7770,1058,4.0
7770,1063,2.0
7771,285,3.0
7771,378,5.0
7771,719,5.0
7771,887,5.0
7771,901,5.0
7771,958,5.0
7771,1137,5.0
7771,1160,5.0
7772,713,5.0
7772,937,5.0
7772,944,5.0
7772,1047,5.0
7772,1049,5.0
7772,1175,5.0
7773,441,5.0
7773,574,4.0
7773,576,4.0
7773,603,5.0
7773,608,5.0
7773,736,3.0
7773,757,5.0
7774,279,1.0
7774,283,4.0
7774,695,5.0
7774,797,3.0
7774,815,4.0
7774,949,4.0
7774,988,2.0
7774,1057,3.0
7775,500,4.0
7775,511,2.0
7775,620,5.0
7775,669,5.0
7775,816,3.0
7775,854,4.0
7775,878,4.0
7775,883,4.0
7776,57,5.0
7776,58,5.0
7776,62,5.0
7776,64,5.0
7776,83,4.0
7776,90,4.0
7776,91,5.0
7776,94,5.0
7776,108,5.0
7776,110,5.0
7776,117,3.0
7776,120,4.0
7776,123,4.0
7776,131,5.0
7776,136,5.0
7776,138,5.0
7776,139,5.0
7776,142,5.0
7776,148,4.0
7776,166,4.0
7777,784,3.0
7777,859,3.0
7777,892,4.0
7777,927,5.0
7777,930,5.0
7777,1033,4.0
7777,1049,5.0
7777,1194,1.0
7778,18,5.0
7778,83,5.0
7778,90,5.0
7778,117,2.0
7778,156,4.0
7778,166,3.0
7778,183,5.0
7778,196,4.0
7778,217,4.0
7778,222,3.0
7778,228,5.0
7778,237,5.0
7779,311,5.0
7779,424,5.0
7779,652,5.0
7779,761,5.0
7779,790,4.0
7779,807,3.0
7779,1001,5.0
7779,1047,5.0
7779,1077,4.0
7780,84,5.0
7780,737,1.0
7780,759,1.0
7780,881,4.0
7780,968,5.0
7781,659,5.0
7781,945,4.0
7781,1041,1.0
7781,1058,3.0
7781,1101,5.0
7781,1197,5.0
7782,59,5.0
7782,91,4.0
7782,136,5.0
7782,138,5.0
7782,253,5.0
7783,264,5.0
7783,381,5.0
7783,488,3.0
7783,824,3.0
7783,1098,5.0
7784,576,5.0
7784,578,2.0
7784,615,5.0
7784,797,4.0
7784,1126,2.0
7785,657,5.0
7785,918,5.0
7785,922,5.0
7785,974,4.0
7785,1009,5.0
7785,1014,5.0
7785,1032,5.0
7786,59,4.0
7786,113,5.0
7786,509,5.0
7786,548,4.0
7786,575,4.0
7786,757,5.0
7787,150,5.0
7787,225,3.0
7787,228,5.0
7787,233,5.0
7787,254,4.0
7787,268,5.0
7787,297,4.0
7787,298,5.0
7787,381,4.0
7787,426,4.0
7787,441,3.0
7787,474,5.0
7787,539,4.0
7787,577,4.0
7787,581,5.0
7787,614,5.0
7787,623,5.0
7787,638,4.0
7787,655,3.0
7787,757,5.0
7787,806,4.0
7787,865,4.0
7787,912,5.0
7787,972,4.0
7787,974,3.0
7787,976,5.0
7787,984,2.0
7787,1073,5.0
7787,1076,5.0
7788,195,5.0
7788,264,5.0
7788,878,5.0
7788,977,5.0
7788,1052,5.0
7789,133,5.0
7789,529,5.0
7789,533,5.0
7789,608,4.0
7789,618,1.0
7789,782,1.0
7789,1056,1.0
7790,6,1.0
7790,59,5.0
7790,154,5.0
7790,234,5.0
7790,261,5.0
7790,264,1.0
7790,429,3.0
7790,519,5.0
7790,521,5.0
7790,549,4.0
7790,559,5.0
7790,618,1.0
7790,636,2.0
7790,690,1.0
7790,775,5.0
7790,784,3.0
7790,790,1.0
7790,811,1.0
7790,864,5.0
7790,870,1.0
7790,907,5.0
7790,942,5.0
7790,958,3.0
7790,1006,1.0
7790,1037,1.0
7790,1058,4.0
7790,1069,5.0
7790,1163,3.0
7791,656,5.0
7791,705,5.0
7791,920,5.0
7791,1093,4.0
7791,1099,5.0
7791,1166,5.0
7791,1167,5.0
7791,1168,5.0
7792,487,5.0
7792,679,3.0
7792,688,4.0
7792,856,4.0
7792,889,5.0
7793,856,5.0
7793,879,5.0
7793,925,3.0
7793,1024,5.0
7793,1047,4.0
7794,52,5.0
7794,57,5.0
7794,58,5.0
7794,62,5.0
7794,73,5.0
7794,123,4.0
7795,633,1.0
7795,641,3.0
7795,669,3.0
7795,777,4.0
7795,1126,3.0
7796,18,5.0
7796,177,4.0
7796,219,3.0
7796,274,5.0
7796,397,4.0
7796,745,5.0
7796,1039,5.0
7797,319,5.0
7797,356,5.0
7797,574,5.0
7797,623,4.0
7797,646,5.0
7797,792,5.0
7797,820,5.0
7797,910,5.0
7797,924,5.0
7797,954,5.0
7797,976,5.0
7797,1083,5.0
7798,310,4.0
7798,315,3.0
7798,437,3.0
7798,522,4.0
7798,572,2.0
7798,594,4.0
7798,907,5.0
7799,339,5.0
7799,428,5.0
7799,784,4.0
7799,1006,5.0
7799,1047,5.0
7800,14,5.0
7800,426,5.0
7800,615,3.0
7800,763,3.0
7800,898,2.0
7801,594,1.0
7801,599,2.0
7801,648,4.0
7801,649,1.0
7801,700,1.0
7801,784,1.0
7801,791,5.0
7801,818,1.0
7801,1037,5.0
7801,1047,5.0
7801,1120,5.0
7801,1157,1.0
7802,514,5.0
7802,1116,5.0
7802,1119,5.0
7802,1122,5.0
7802,1173,5.0
7803,0,5.0
7803,2,5.0
7803,3,5.0
7803,12,5.0
7803,18,5.0
7803,26,1.0
7803,31,5.0
7803,37,5.0
7803,47,3.0
7803,92,4.0
7803,102,2.0
7803,106,3.0
7803,108,5.0
7803,126,4.0
7803,130,3.0
7803,132,3.0
7803,149,3.0
7803,183,3.0
7804,0,4.0
7804,2,4.0
7804,3,4.0
7804,6,4.0
7804,22,5.0
7804,27,4.0
7805,36,5.0
7805,113,2.0
7805,121,3.0
7805,173,3.0
7805,556,2.0
7805,607,1.0
7805,674,3.0
7805,798,2.0
7805,1079,3.0
7806,683,1.0
7806,718,4.0
7806,890,5.0
7806,941,4.0
7806,964,4.0
7806,1058,3.0
7807,456,5.0
7807,1116,5.0
7807,1119,5.0
7807,1122,5.0
7807,1136,5.0
7807,1173,5.0
7808,445,4.0
7808,503,1.0
7808,791,5.0
7808,864,4.0
7808,1005,5.0
7808,1139,2.0
7809,890,5.0
7809,1004,5.0
7809,1039,5.0
7809,1042,3.0
7809,1173,4.0
7810,110,5.0
7810,204,4.0
7810,343,5.0
7810,424,2.0
7810,549,4.0
7810,611,5.0
7810,775,3.0
7810,938,3.0
7810,999,3.0
7810,1046,4.0
7810,1059,4.0
7810,1071,2.0
7811,11,5.0
7811,27,2.0
7811,53,1.0
7811,59,5.0
7811,62,5.0
7811,82,5.0
7812,51,5.0
7812,127,5.0
7812,130,4.0
7812,131,5.0
7812,138,5.0
7812,151,4.0
7812,163,5.0
7812,164,5.0
7812,168,4.0
7813,795,2.0
7813,914,5.0
7813,917,2.0
7813,1041,1.0
7813,1117,2.0
7814,193,1.0
7814,214,1.0
7814,561,5.0
7814,694,5.0
7814,811,5.0
7815,277,4.0
7815,281,3.0
7815,391,4.0
7815,421,5.0
7815,458,4.0
7815,464,4.0
7815,484,3.0
7815,526,5.0
7815,540,4.0
7815,554,4.0
7815,629,5.0
7815,703,4.0
7816,99,4.0
7816,159,4.0
7816,162,5.0
7816,200,5.0
7816,218,5.0
7816,248,5.0
7817,612,5.0
7817,649,3.0
7817,926,5.0
7817,988,5.0
7817,1068,5.0
7817,1126,5.0
7818,260,5.0
7818,291,3.0
7818,407,5.0
7818,431,2.0
7818,446,5.0
7818,458,5.0
7818,869,4.0
7819,312,5.0
7819,319,4.0
7819,320,5.0
7819,377,4.0
7819,407,5.0
7820,339,4.0
7820,418,5.0
7820,597,5.0
7820,787,5.0
7820,799,4.0
7820,895,5.0
7820,940,5.0
7820,1006,5.0
7820,1102,5.0
7821,267,5.0
7821,282,5.0
7821,304,4.0
7821,320,5.0
7821,374,5.0
7821,378,4.0
7822,931,4.0
7822,1016,5.0
7822,1036,5.0
7822,1058,5.0
7822,1078,5.0
7823,344,5.0
7823,475,5.0
7823,476,4.0
7823,614,5.0
7823,850,5.0
7823,909,5.0
7824,90,3.0
7824,94,4.0
7824,113,5.0
7824,431,4.0
7824,499,3.0
7824,641,4.0
7824,1074,4.0
7825,318,2.0
7825,626,2.0
7825,664,2.0
7825,666,5.0
7825,869,1.0
7825,948,1.0
7826,303,4.0
7826,346,4.0
7826,470,4.0
7826,496,5.0
7826,516,4.0
7826,552,5.0
7826,960,5.0
7827,432,5.0
7827,453,5.0
7827,466,5.0
7827,478,5.0
7827,739,2.0
7827,883,5.0
7828,263,5.0
7828,318,1.0
7828,319,2.0
7828,348,5.0
7828,349,4.0
7828,377,2.0
7828,382,4.0
7828,408,5.0
7828,418,5.0
7828,425,5.0
7829,316,5.0
7829,669,5.0
7829,792,5.0
7829,933,5.0
7829,1145,5.0
7829,1155,5.0
7829,1176,5.0
7830,108,5.0
7830,145,5.0
7830,164,5.0
7830,189,5.0
7830,228,5.0
7831,143,2.0
7831,409,2.0
7831,1041,1.0
7831,1143,4.0
7831,1149,2.0
7832,19,5.0
7832,315,2.0
7832,938,2.0
7832,957,4.0
7832,963,1.0
7832,986,3.0
7832,1039,3.0
7833,18,5.0
7833,83,4.0
7833,94,5.0
7833,99,4.0
7833,138,4.0
7834,408,3.0
7834,487,5.0
7834,561,5.0
7834,727,5.0
7834,775,5.0
7835,211,3.0
7835,226,5.0
7835,258,4.0
7835,267,4.0
7835,319,4.0
7835,407,4.0
7835,439,4.0
7835,450,1.0
7835,595,3.0
7836,56,5.0
7836,252,5.0
7836,331,2.0
7836,486,4.0
7836,870,5.0
7836,873,5.0
7836,936,5.0
7836,1062,5.0
7837,3,5.0
7837,21,5.0
7837,149,5.0
7837,169,5.0
7837,217,5.0
7837,224,1.0
7837,242,5.0
7837,266,5.0
7837,318,1.0
7838,564,5.0
7838,882,1.0
7838,889,5.0
7838,971,5.0
7838,1106,5.0
7838,1189,5.0
7839,882,4.0
7839,892,5.0
7839,935,5.0
7839,1116,5.0
7839,1195,3.0
7840,339,5.0
7840,487,5.0
7840,742,4.0
7840,775,5.0
7840,829,5.0
7840,844,4.0
7840,1036,5.0
7841,57,4.0
7841,310,5.0
7841,339,3.0
7841,424,3.0
7841,457,5.0
7841,487,4.0
7841,533,3.0
7841,829,5.0
7841,934,4.0
7842,58,5.0
7842,428,3.0
7842,541,5.0
7842,588,4.0
7842,599,5.0
7842,618,3.0
7842,625,1.0
7842,653,4.0
7842,682,3.0
7842,711,4.0
7842,745,4.0
7842,749,3.0
7842,787,4.0
7842,790,4.0
7842,862,3.0
7842,879,5.0
7842,904,3.0
7843,263,5.0
7843,272,1.0
7843,307,1.0
7843,310,5.0
7843,455,5.0
7843,688,4.0
7844,111,5.0
7844,127,5.0
7844,130,5.0
7844,138,5.0
7844,167,1.0
7844,196,5.0
7844,274,4.0
7844,291,5.0
7844,304,1.0
7844,338,5.0
7845,21,5.0
7845,466,1.0
7845,698,5.0
7845,702,5.0
7845,769,5.0
7846,237,5.0
7846,935,4.0
7846,945,5.0
7846,1081,5.0
7846,1116,5.0
7847,487,5.0
7847,1104,5.0
7847,1120,4.0
7847,1157,4.0
7847,1193,4.0
7848,404,4.0
7848,494,5.0
7848,810,5.0
7848,953,4.0
7848,958,4.0
7848,1057,5.0
7849,728,5.0
7849,836,5.0
7849,874,5.0
7849,893,5.0
7849,903,5.0
7850,318,4.0
7850,319,5.0
7850,391,3.0
7850,458,5.0
7850,612,3.0
7850,664,4.0
7850,666,5.0
7850,811,1.0
7850,958,3.0
7851,341,5.0
7851,965,4.0
7851,1117,4.0
7851,1118,3.0
7851,1170,4.0
7851,1173,4.0
7852,312,4.0
7852,313,4.0
7852,364,3.0
7852,396,3.0
7852,400,2.0
7852,434,3.0
7852,440,4.0
7852,446,3.0
7852,522,5.0
7852,553,3.0
7852,557,4.0
7852,563,4.0
7852,572,4.0
7852,594,3.0
7852,611,4.0
7852,757,4.0
7853,589,4.0
7853,867,5.0
7853,929,5.0
7853,1157,4.0
7853,1165,4.0
7853,1173,1.0
7854,503,1.0
7854,690,5.0
7854,873,1.0
7854,1082,1.0
7854,1116,5.0
7855,649,2.0
7855,752,4.0
7855,797,3.0
7855,958,5.0
7855,1126,5.0
7856,10,5.0
7856,17,5.0
7856,18,5.0
7856,20,5.0
7856,25,3.0
7856,27,5.0
7856,28,5.0
7856,32,5.0
7856,33,5.0
7856,35,2.0
7856,56,4.0
7856,77,3.0
7856,113,2.0
7856,151,5.0
7856,164,4.0
7856,170,4.0
7856,173,4.0
7856,207,5.0
7856,218,3.0
7856,246,1.0
7857,61,5.0
7857,105,5.0
7857,131,5.0
7857,285,5.0
7857,359,5.0
7857,506,5.0
7857,508,5.0
7857,542,5.0
7857,618,5.0
7857,695,5.0
7857,733,5.0
7857,738,5.0
7857,750,5.0
7857,781,5.0
7857,862,5.0
7857,1072,5.0
7858,588,5.0
7858,666,5.0
7858,779,4.0
7858,854,3.0
7858,963,4.0
7859,164,4.0
7859,625,4.0
7859,683,3.0
7859,784,2.0
7859,1058,3.0
7860,480,5.0
7860,586,5.0
7860,617,4.0
7860,737,5.0
7860,1098,5.0
7860,1131,4.0
7861,409,4.0
7861,668,5.0
7861,804,5.0
7861,958,5.0
7861,959,5.0
7861,1002,4.0
7861,1021,5.0
7862,473,4.0
7862,857,5.0
7862,934,5.0
7862,946,5.0
7862,1036,5.0
7863,263,5.0
7863,315,5.0
7863,532,5.0
7863,561,5.0
7863,1051,5.0
7863,1116,5.0
7863,1117,5.0
7864,203,5.0
7864,436,4.0
7864,573,5.0
7864,686,3.0
7864,754,3.0
7865,278,4.0
7865,279,5.0
7865,406,5.0
7865,561,5.0
7865,583,5.0
7865,811,5.0
7865,819,4.0
7865,1014,5.0
7865,1045,5.0
7866,310,5.0
7866,339,4.0
7866,391,4.0
7866,405,3.0
7866,424,5.0
7866,437,5.0
7866,444,4.0
7866,501,3.0
7866,818,3.0
7867,276,5.0
7867,285,5.0
7867,413,5.0
7867,601,5.0
7867,605,4.0
7867,724,5.0
7867,836,5.0
7867,875,5.0
7867,947,5.0
7867,1028,5.0
7867,1042,4.0
7868,18,5.0
7868,58,5.0
7868,69,5.0
7868,92,5.0
7868,147,5.0
7868,176,5.0
7868,248,5.0
7868,410,5.0
7869,487,5.0
7869,541,5.0
7869,559,5.0
7869,1016,3.0
7869,1039,5.0
7869,1053,5.0
7870,132,2.0
7870,167,4.0
7870,203,5.0
7870,218,5.0
7870,1054,1.0
7871,269,5.0
7871,578,5.0
7871,986,5.0
7871,1012,5.0
7871,1039,5.0
7872,664,4.0
7872,867,5.0
7872,1039,5.0
7872,1059,3.0
7872,1071,5.0
7873,20,5.0
7873,72,5.0
7873,88,5.0
7873,92,5.0
7873,94,4.0
7873,96,3.0
7873,103,3.0
7873,113,5.0
7873,115,3.0
7873,126,5.0
7873,153,2.0
7873,161,4.0
7873,174,3.0
7873,181,2.0
7873,218,4.0
7873,289,3.0
7873,320,5.0
7873,390,3.0
7873,440,5.0
7873,463,4.0
7873,487,5.0
7873,616,3.0
7873,620,5.0
7873,666,5.0
7873,711,3.0
7873,797,5.0
7873,835,5.0
7873,906,4.0
7873,925,4.0
7873,1035,4.0
7873,1039,5.0
7873,1098,3.0
7873,1118,5.0
7873,1119,4.0
7873,1122,4.0
7873,1167,5.0
7873,1194,3.0
7874,131,5.0
7874,252,4.0
7874,474,5.0
7874,530,4.0
7874,659,5.0
7875,863,5.0
7875,953,5.0
7875,954,5.0
7875,1042,5.0
7875,1060,5.0
7875,1070,5.0
7876,421,4.0
7876,704,4.0
7876,771,5.0
7876,1010,1.0
7876,1051,5.0
7876,1143,5.0
7877,284,1.0
7877,320,5.0
7877,377,1.0
7877,487,5.0
7877,691,5.0
7877,796,5.0
7877,941,5.0
7877,1038,5.0
7877,1116,5.0
7877,1117,5.0
7877,1118,4.0
7877,1121,5.0
7877,1125,4.0
7877,1148,5.0
7877,1153,4.0
7878,263,5.0
7878,310,5.0
7878,367,4.0
7878,408,5.0
7878,424,5.0
7878,486,4.0
7878,691,5.0
7879,169,4.0
7879,211,5.0
7879,229,2.0
7879,264,5.0
7879,288,1.0
7879,304,1.0
7879,356,4.0
7880,314,4.0
7880,524,1.0
7880,562,1.0
7880,705,1.0
7880,707,1.0
7880,834,1.0
7880,920,1.0
7880,972,1.0
7880,976,5.0
7880,1106,3.0
7881,633,3.0
7881,666,5.0
7881,696,5.0
7881,810,5.0
7881,878,5.0
7881,883,2.0
7881,903,5.0
7881,959,5.0
7882,307,1.0
7882,365,1.0
7882,385,5.0
7882,416,1.0
7882,422,5.0
7882,443,1.0
7882,480,1.0
7882,518,1.0
7882,629,5.0
7882,725,2.0
7882,737,5.0
7883,313,4.0
7883,589,4.0
7883,665,5.0
7883,828,5.0
7883,839,5.0
7883,873,5.0
7883,936,5.0
7883,1014,5.0
7884,48,5.0
7884,92,5.0
7884,100,1.0
7884,121,4.0
7884,130,5.0
7885,310,4.0
7885,311,4.0
7885,472,3.0
7885,487,5.0
7885,566,4.0
7885,574,4.0
7885,775,4.0
7885,780,3.0
7886,92,5.0
7886,93,5.0
7886,95,5.0
7886,559,5.0
7886,595,5.0
7886,748,3.0
7886,777,4.0
7886,957,3.0
7886,1120,4.0
7887,307,1.0
7887,322,4.0
7887,351,5.0
7887,374,5.0
7887,419,4.0
7887,420,3.0
7887,452,5.0
7887,494,4.0
7887,633,3.0
7887,748,4.0
7887,868,5.0
7887,1018,3.0
7887,1144,5.0
7888,268,5.0
7888,298,5.0
7888,446,5.0
7888,506,5.0
7888,614,5.0
7888,801,4.0
7889,133,4.0
7889,766,5.0
7889,825,5.0
7889,855,3.0
7889,1039,3.0
7890,102,4.0
7890,662,5.0
7890,705,5.0
7890,972,5.0
7890,1099,5.0
7890,1166,5.0
7890,1167,5.0
7890,1191,5.0
7891,315,5.0
7891,621,2.0
7891,637,4.0
7891,648,3.0
7891,660,5.0
7891,751,5.0
7891,756,5.0
7891,792,5.0
7891,821,5.0
7891,876,4.0
7892,133,1.0
7892,150,5.0
7892,169,5.0
7892,272,5.0
7892,281,3.0
7892,318,5.0
7892,319,5.0
7892,392,5.0
7893,78,4.0
7893,316,5.0
7893,362,5.0
7893,448,3.0
7893,607,5.0
7893,900,5.0
7894,745,4.0
7894,784,3.0
7894,938,3.0
7894,941,4.0
7894,1036,3.0
7894,1148,5.0
7895,102,5.0
7895,314,5.0
7895,529,4.0
7895,566,5.0
7895,656,5.0
7895,706,4.0
7895,724,5.0
7895,791,5.0
7895,920,5.0
7895,933,5.0
7895,1104,5.0
7895,1167,4.0
7895,1189,5.0
7896,303,5.0
7896,311,1.0
7896,451,5.0
7896,671,5.0
7896,874,5.0
7896,879,5.0
7896,1122,5.0
7897,952,5.0
7897,1145,5.0
7897,1151,5.0
7897,1163,5.0
7897,1180,4.0
7897,1186,5.0
7898,272,2.0
7898,347,2.0
7898,374,3.0
7898,424,5.0
7898,444,5.0
7899,204,5.0
7899,496,5.0
7899,535,5.0
7899,644,3.0
7899,647,5.0
7899,678,5.0
7899,684,5.0
7899,880,5.0
7899,889,5.0
7899,892,5.0
7899,1010,3.0
7899,1015,5.0
7899,1037,5.0
7899,1052,5.0
7899,1109,5.0
7900,551,5.0
7900,682,5.0
7900,714,5.0
7900,793,5.0
7900,1147,5.0
7901,285,5.0
7901,525,4.0
7901,594,5.0
7901,612,5.0
7901,622,4.0
7901,727,5.0
7902,648,4.0
7902,676,3.0
7902,704,2.0
7902,706,3.0
7902,821,1.0
7902,911,2.0
7902,915,1.0
7902,1010,1.0
7902,1011,1.0
7902,1116,3.0
7903,264,5.0
7903,388,5.0
7903,435,1.0
7903,480,2.0
7903,503,1.0
7903,523,1.0
7903,574,1.0
7903,579,1.0
7903,627,1.0
7903,719,1.0
7904,796,5.0
7904,892,5.0
7904,925,3.0
7904,942,1.0
7904,983,5.0
7904,1010,5.0
7904,1039,5.0
7904,1047,5.0
7905,21,3.0
7905,23,4.0
7905,45,4.0
7905,93,4.0
7905,97,4.0
7905,101,4.0
7905,106,4.0
7905,109,4.0
7905,112,4.0
7905,117,2.0
7905,122,5.0
7905,171,5.0
7906,242,5.0
7906,339,4.0
7906,367,4.0
7906,381,5.0
7906,455,4.0
7906,466,4.0
7906,488,4.0
7906,510,4.0
7906,600,4.0
7906,682,5.0
7906,721,4.0
7906,973,5.0
7906,1068,4.0
7906,1069,5.0
7907,264,5.0
7907,308,5.0
7907,415,5.0
7907,543,2.0
7907,600,5.0
7907,638,5.0
7907,721,4.0
7908,306,5.0
7908,735,5.0
7908,737,5.0
7908,749,3.0
7908,1062,5.0
7909,57,5.0
7909,62,5.0
7909,65,4.0
7909,69,5.0
7909,76,5.0
7909,83,5.0
7909,86,4.0
7909,88,5.0
7909,113,5.0
7909,131,5.0
7909,153,4.0
7910,169,4.0
7910,187,5.0
7910,211,5.0
7910,213,5.0
7910,228,5.0
7911,276,5.0
7911,285,5.0
7911,318,4.0
7911,322,5.0
7911,383,3.0
7911,391,5.0
7911,733,5.0
7911,738,5.0
7912,15,5.0
7912,20,5.0
7912,56,2.0
7912,81,3.0
7912,122,3.0
7912,151,3.0
7913,648,5.0
7913,792,5.0
7913,865,5.0
7913,972,5.0
7913,1100,5.0
7913,1191,5.0
7914,4,4.0
7914,40,5.0
7914,85,5.0
7914,87,5.0
7914,119,5.0
7914,145,3.0
7915,246,5.0
7915,308,5.0
7915,796,5.0
7915,1011,4.0
7915,1014,4.0
7915,1084,5.0
7915,1085,1.0
7916,472,4.0
7916,482,1.0
7916,537,5.0
7916,538,5.0
7916,572,5.0
7916,594,5.0
7916,620,1.0
7916,621,1.0
7916,688,3.0
7916,878,1.0
7917,641,5.0
7917,804,5.0
7917,816,5.0
7917,868,5.0
7917,874,5.0
7917,954,5.0
7917,988,5.0
7918,33,5.0
7918,394,3.0
7918,480,5.0
7918,536,5.0
7918,847,5.0
7918,1041,1.0
7919,46,5.0
7919,82,5.0
7919,108,4.0
7919,173,4.0
7919,210,3.0
7920,164,5.0
7920,240,3.0
7920,296,1.0
7920,311,1.0
7920,503,2.0
7920,522,5.0
7920,556,3.0
7920,559,3.0
7920,594,5.0
7920,687,5.0
7920,1001,1.0
7921,138,5.0
7921,164,5.0
7921,235,5.0
7921,446,4.0
7921,614,4.0
7921,707,5.0
7922,693,2.0
7922,903,2.0
7922,924,1.0
7922,961,2.0
7922,1054,2.0
7922,1126,3.0
7923,298,5.0
7923,305,4.0
7923,318,5.0
7923,401,4.0
7923,591,2.0
7923,739,3.0
7924,1116,5.0
7924,1117,5.0
7924,1153,4.0
7924,1156,5.0
7924,1157,4.0
7924,1182,4.0
7925,285,5.0
7925,466,5.0
7925,547,4.0
7925,738,5.0
7925,796,5.0
7925,901,4.0
7925,917,4.0
7925,1009,4.0
7925,1014,4.0
7925,1020,5.0
7926,49,4.0
7926,86,3.0
7926,100,2.0
7926,150,4.0
7926,199,5.0
7927,46,1.0
7927,130,4.0
7927,243,5.0
7927,264,5.0
7927,298,5.0
7927,312,5.0
7927,316,5.0
7927,342,5.0
7927,343,5.0
7927,356,5.0
7927,380,1.0
7927,450,5.0
7927,565,5.0
7928,20,2.0
7928,25,5.0
7928,43,4.0
7928,56,5.0
7928,77,4.0
7928,113,4.0
7929,425,5.0
7929,710,3.0
7929,713,5.0
7929,716,5.0
7929,782,5.0
7929,1006,5.0
7930,58,5.0
7930,305,5.0
7930,410,5.0
7930,490,5.0
7930,580,4.0
7931,778,5.0
7931,904,5.0
7931,938,1.0
7931,999,5.0
7931,1124,3.0
7932,307,2.0
7932,459,1.0
7932,503,2.0
7932,582,4.0
7932,629,5.0
7932,673,4.0
7932,846,2.0
7932,872,5.0
7933,311,3.0
7933,313,3.0
7933,410,5.0
7933,715,4.0
7933,740,2.0
7933,821,3.0
7933,1006,4.0
7933,1008,4.0
7934,282,5.0
7934,382,2.0
7934,427,1.0
7934,459,5.0
7934,601,5.0
7934,725,5.0
7934,1149,3.0
7934,1181,3.0
7935,138,5.0
7935,302,4.0
7935,318,5.0
7935,319,4.0
7935,320,5.0
7935,369,4.0
7935,374,5.0
7935,377,5.0
7935,383,5.0
7935,407,5.0
7935,535,5.0
7935,536,2.0
7935,582,5.0
7935,954,2.0
7936,43,5.0
7936,720,5.0
7936,735,5.0
7936,1091,4.0
7936,1114,4.0
7937,453,5.0
7937,790,5.0
7937,831,5.0
7937,874,5.0
7937,883,5.0
7937,928,3.0
7937,941,5.0
7937,966,5.0
7937,970,5.0
7937,972,5.0
7937,991,4.0
7937,1039,5.0
7937,1058,5.0
7937,1116,5.0
7937,1117,5.0
7937,1119,5.0
7937,1131,4.0
7937,1169,3.0
7937,1171,5.0
7937,1175,5.0
7938,199,3.0
7938,270,3.0
7938,273,4.0
7938,365,5.0
7938,734,5.0
7938,1131,5.0
7939,899,5.0
7939,1017,5.0
7939,1060,5.0
7939,1065,5.0
7939,1110,5.0
7940,487,5.0
7940,812,5.0
7940,997,5.0
7940,1029,5.0
7940,1039,5.0
7940,1067,5.0
7940,1138,4.0
7941,187,5.0
7941,217,5.0
7941,245,5.0
7941,322,5.0
7941,335,4.0
7942,555,5.0
7942,619,5.0
7942,658,5.0
7942,668,4.0
7942,669,5.0
7942,786,5.0
7942,792,5.0
7942,861,5.0
7942,865,5.0
7943,410,5.0
7943,429,3.0
7943,496,5.0
7943,627,4.0
7943,800,2.0
7943,995,3.0
7943,1098,3.0
7943,1116,3.0
7943,1183,5.0
7944,541,5.0
7944,557,4.0
7944,686,3.0
7944,848,4.0
7944,874,3.0
7944,948,1.0
7944,963,4.0
7944,1173,1.0
7945,478,5.0
7945,641,5.0
7945,754,5.0
7945,764,5.0
7945,847,5.0
7945,991,5.0
7946,10,4.0
7946,12,5.0
7946,17,5.0
7946,26,3.0
7946,28,5.0
7946,43,4.0
7946,84,3.0
7946,232,2.0
7946,331,4.0
7946,879,3.0
7946,1037,5.0
7947,625,4.0
7947,626,5.0
7947,643,5.0
7947,655,3.0
7947,899,5.0
7948,285,5.0
7948,738,5.0
7948,874,2.0
7948,941,3.0
7948,954,3.0
7948,958,2.0
7948,1017,4.0
7948,1057,2.0
7948,1137,4.0
7949,691,5.0
7949,930,5.0
7949,1120,4.0
7949,1122,5.0
7949,1171,5.0
7950,310,5.0
7950,348,5.0
7950,352,5.0
7950,405,5.0
7950,412,5.0
7950,418,5.0
7950,424,5.0
7951,285,5.0
7951,409,3.0
7951,500,2.0
7951,726,3.0
7951,794,3.0
7951,811,4.0
7951,874,4.0
7951,906,4.0
7952,2,5.0
7952,20,3.0
7952,43,5.0
7952,46,3.0
7952,56,5.0
7952,113,5.0
7953,357,4.0
7953,705,5.0
7953,889,5.0
7953,918,5.0
7953,1000,4.0
7953,1120,5.0
7953,1125,5.0
7954,263,5.0
7954,350,5.0
7954,408,5.0
7954,631,4.0
7954,690,5.0
7954,761,4.0
7954,942,3.0
7955,68,4.0
7955,92,5.0
7955,93,4.0
7955,103,5.0
7955,111,5.0
7955,127,5.0
7955,138,5.0
7955,143,1.0
7955,149,4.0
7955,163,5.0
7956,311,2.0
7956,720,2.0
7956,778,3.0
7956,916,1.0
7956,972,5.0
7956,1001,3.0
7956,1037,3.0
7956,1059,2.0
7956,1109,5.0
7957,4,5.0
7957,20,5.0
7957,43,5.0
7957,110,5.0
7957,131,5.0
7958,612,5.0
7958,620,5.0
7958,738,5.0
7958,746,5.0
7958,810,5.0
7958,953,5.0
7958,1028,5.0
7958,1045,5.0
7958,1057,5.0
7958,1097,5.0
